Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
220	Spectrogram 1	1	322.750000	323.250000	0	0	5	cluster_5	1.0000
221	Spectrogram 1	1	323.000000	323.500000	0	0	2	cluster_2	0.7456
222	Spectrogram 1	1	323.250000	323.750000	0	0	2	cluster_2	1.0000
223	Spectrogram 1	1	323.500000	324.000000	0	0	2	cluster_2	1.0000
224	Spectrogram 1	1	323.750000	324.250000	0	0	2	cluster_2	1.0000
225	Spectrogram 1	1	324.000000	324.500000	0	0	2	cluster_2	1.0000
226	Spectrogram 1	1	324.250000	324.750000	0	0	2	cluster_2	1.0000
227	Spectrogram 1	1	324.500000	325.000000	0	0	2	cluster_2	1.0000
228	Spectrogram 1	1	324.750000	325.250000	0	0	noise	cluster_noise	0.0000
229	Spectrogram 1	1	325.000000	325.500000	0	0	noise	cluster_noise	0.0000
230	Spectrogram 1	1	325.250000	325.750000	0	0	26	cluster_26	0.9792
231	Spectrogram 1	1	325.500000	326.000000	0	0	noise	cluster_noise	0.0000
232	Spectrogram 1	1	325.750000	326.250000	0	0	noise	cluster_noise	0.0000
233	Spectrogram 1	1	326.000000	326.500000	0	0	noise	cluster_noise	0.0000
234	Spectrogram 1	1	326.250000	326.750000	0	0	5	cluster_5	1.0000
235	Spectrogram 1	1	326.500000	327.000000	0	0	5	cluster_5	1.0000
236	Spectrogram 1	1	326.750000	327.250000	0	0	5	cluster_5	0.9750
237	Spectrogram 1	1	327.000000	327.500000	0	0	5	cluster_5	0.7987
238	Spectrogram 1	1	327.250000	327.750000	0	0	5	cluster_5	0.9354
239	Spectrogram 1	1	327.500000	328.000000	0	0	5	cluster_5	0.7321
240	Spectrogram 1	1	327.750000	328.250000	0	0	5	cluster_5	1.0000
241	Spectrogram 1	1	328.000000	328.500000	0	0	5	cluster_5	1.0000
242	Spectrogram 1	1	328.250000	328.750000	0	0	5	cluster_5	1.0000
243	Spectrogram 1	1	328.500000	329.000000	0	0	5	cluster_5	1.0000
244	Spectrogram 1	1	328.750000	329.250000	0	0	5	cluster_5	0.8878
245	Spectrogram 1	1	329.000000	329.500000	0	0	noise	cluster_noise	0.0000
246	Spectrogram 1	1	329.250000	329.750000	0	0	noise	cluster_noise	0.0000
247	Spectrogram 1	1	329.500000	330.000000	0	0	3	cluster_3	1.0000
248	Spectrogram 1	1	329.750000	330.250000	0	0	3	cluster_3	0.9410
249	Spectrogram 1	1	330.000000	330.500000	0	0	3	cluster_3	1.0000
250	Spectrogram 1	1	330.250000	330.750000	0	0	3	cluster_3	1.0000
251	Spectrogram 1	1	330.500000	331.000000	0	0	3	cluster_3	1.0000
252	Spectrogram 1	1	330.750000	331.250000	0	0	3	cluster_3	1.0000
253	Spectrogram 1	1	331.000000	331.500000	0	0	noise	cluster_noise	0.0000
254	Spectrogram 1	1	331.250000	331.750000	0	0	3	cluster_3	1.0000
255	Spectrogram 1	1	331.500000	332.000000	0	0	3	cluster_3	1.0000
256	Spectrogram 1	1	331.750000	332.250000	0	0	26	cluster_26	1.0000
257	Spectrogram 1	1	332.000000	332.500000	0	0	noise	cluster_noise	0.0000
258	Spectrogram 1	1	334.000000	334.500000	0	0	5	cluster_5	1.0000
259	Spectrogram 1	1	334.250000	334.750000	0	0	5	cluster_5	1.0000
260	Spectrogram 1	1	334.500000	335.000000	0	0	5	cluster_5	1.0000
261	Spectrogram 1	1	334.750000	335.250000	0	0	5	cluster_5	1.0000
262	Spectrogram 1	1	335.000000	335.500000	0	0	5	cluster_5	0.8667
263	Spectrogram 1	1	335.250000	335.750000	0	0	5	cluster_5	1.0000
264	Spectrogram 1	1	335.500000	336.000000	0	0	5	cluster_5	1.0000
265	Spectrogram 1	1	335.750000	336.250000	0	0	5	cluster_5	1.0000
266	Spectrogram 1	1	336.000000	336.500000	0	0	noise	cluster_noise	0.0000
267	Spectrogram 1	1	336.250000	336.750000	0	0	noise	cluster_noise	0.0000
268	Spectrogram 1	1	336.500000	337.000000	0	0	noise	cluster_noise	0.0000
269	Spectrogram 1	1	336.750000	337.250000	0	0	noise	cluster_noise	0.0000
270	Spectrogram 1	1	337.000000	337.500000	0	0	noise	cluster_noise	0.0000
271	Spectrogram 1	1	337.250000	337.750000	0	0	noise	cluster_noise	0.0000
272	Spectrogram 1	1	337.500000	338.000000	0	0	5	cluster_5	1.0000
273	Spectrogram 1	1	337.750000	338.250000	0	0	5	cluster_5	1.0000
274	Spectrogram 1	1	338.000000	338.500000	0	0	5	cluster_5	1.0000
275	Spectrogram 1	1	338.250000	338.750000	0	0	5	cluster_5	1.0000
276	Spectrogram 1	1	338.500000	339.000000	0	0	5	cluster_5	1.0000
277	Spectrogram 1	1	338.750000	339.250000	0	0	5	cluster_5	0.9429
278	Spectrogram 1	1	339.000000	339.500000	0	0	5	cluster_5	1.0000
279	Spectrogram 1	1	339.250000	339.750000	0	0	noise	cluster_noise	0.0000
280	Spectrogram 1	1	339.500000	340.000000	0	0	noise	cluster_noise	0.0000
281	Spectrogram 1	1	339.750000	340.250000	0	0	noise	cluster_noise	0.0000
282	Spectrogram 1	1	340.000000	340.500000	0	0	noise	cluster_noise	0.0000
283	Spectrogram 1	1	340.250000	340.750000	0	0	3	cluster_3	1.0000
284	Spectrogram 1	1	340.500000	341.000000	0	0	3	cluster_3	0.9107
285	Spectrogram 1	1	340.750000	341.250000	0	0	noise	cluster_noise	0.0000
286	Spectrogram 1	1	341.000000	341.500000	0	0	3	cluster_3	0.8707
287	Spectrogram 1	1	341.250000	341.750000	0	0	noise	cluster_noise	0.0000
288	Spectrogram 1	1	341.500000	342.000000	0	0	3	cluster_3	1.0000
289	Spectrogram 1	1	341.750000	342.250000	0	0	3	cluster_3	0.8229
290	Spectrogram 1	1	342.000000	342.500000	0	0	noise	cluster_noise	0.0000
291	Spectrogram 1	1	342.250000	342.750000	0	0	noise	cluster_noise	0.0000
292	Spectrogram 1	1	342.500000	343.000000	0	0	noise	cluster_noise	0.0000
293	Spectrogram 1	1	342.750000	343.250000	0	0	noise	cluster_noise	0.0000
294	Spectrogram 1	1	343.000000	343.500000	0	0	noise	cluster_noise	0.0000
295	Spectrogram 1	1	345.000000	345.500000	0	0	5	cluster_5	1.0000
296	Spectrogram 1	1	345.250000	345.750000	0	0	5	cluster_5	1.0000
297	Spectrogram 1	1	345.500000	346.000000	0	0	noise	cluster_noise	0.0000
298	Spectrogram 1	1	345.750000	346.250000	0	0	noise	cluster_noise	0.0000
299	Spectrogram 1	1	346.000000	346.500000	0	0	5	cluster_5	1.0000
300	Spectrogram 1	1	346.250000	346.750000	0	0	5	cluster_5	1.0000
301	Spectrogram 1	1	346.500000	347.000000	0	0	5	cluster_5	1.0000
302	Spectrogram 1	1	346.750000	347.250000	0	0	5	cluster_5	1.0000
303	Spectrogram 1	1	347.000000	347.500000	0	0	5	cluster_5	1.0000
304	Spectrogram 1	1	347.250000	347.750000	0	0	noise	cluster_noise	0.0000
305	Spectrogram 1	1	347.500000	348.000000	0	0	noise	cluster_noise	0.0000
306	Spectrogram 1	1	347.750000	348.250000	0	0	noise	cluster_noise	0.0000
307	Spectrogram 1	1	348.000000	348.500000	0	0	noise	cluster_noise	0.0000
308	Spectrogram 1	1	348.250000	348.750000	0	0	26	cluster_26	0.8506
309	Spectrogram 1	1	348.500000	349.000000	0	0	noise	cluster_noise	0.0000
310	Spectrogram 1	1	348.750000	349.250000	0	0	9	cluster_9	0.8223
311	Spectrogram 1	1	349.000000	349.500000	0	0	5	cluster_5	1.0000
312	Spectrogram 1	1	349.250000	349.750000	0	0	5	cluster_5	1.0000
313	Spectrogram 1	1	349.500000	350.000000	0	0	5	cluster_5	1.0000
314	Spectrogram 1	1	349.750000	350.250000	0	0	5	cluster_5	1.0000
315	Spectrogram 1	1	350.000000	350.500000	0	0	5	cluster_5	1.0000
316	Spectrogram 1	1	350.250000	350.750000	0	0	5	cluster_5	1.0000
317	Spectrogram 1	1	350.500000	351.000000	0	0	5	cluster_5	1.0000
318	Spectrogram 1	1	350.750000	351.250000	0	0	5	cluster_5	0.9305
319	Spectrogram 1	1	351.000000	351.500000	0	0	5	cluster_5	1.0000
320	Spectrogram 1	1	351.250000	351.750000	0	0	5	cluster_5	1.0000
321	Spectrogram 1	1	351.500000	352.000000	0	0	noise	cluster_noise	0.0000
322	Spectrogram 1	1	351.750000	352.250000	0	0	3	cluster_3	1.0000
323	Spectrogram 1	1	352.000000	352.500000	0	0	3	cluster_3	1.0000
324	Spectrogram 1	1	352.250000	352.750000	0	0	3	cluster_3	1.0000
325	Spectrogram 1	1	352.500000	353.000000	0	0	3	cluster_3	1.0000
326	Spectrogram 1	1	352.750000	353.250000	0	0	3	cluster_3	0.9112
327	Spectrogram 1	1	353.000000	353.500000	0	0	noise	cluster_noise	0.0000
328	Spectrogram 1	1	353.250000	353.750000	0	0	26	cluster_26	0.8359
329	Spectrogram 1	1	353.500000	354.000000	0	0	26	cluster_26	0.9898
330	Spectrogram 1	1	353.750000	354.250000	0	0	26	cluster_26	0.9540
331	Spectrogram 1	1	354.000000	354.500000	0	0	26	cluster_26	0.8799
332	Spectrogram 1	1	354.250000	354.750000	0	0	26	cluster_26	1.0000
333	Spectrogram 1	1	354.500000	355.000000	0	0	26	cluster_26	0.8028
334	Spectrogram 1	1	354.750000	355.250000	0	0	noise	cluster_noise	0.0000
335	Spectrogram 1	1	355.000000	355.500000	0	0	noise	cluster_noise	0.0000
336	Spectrogram 1	1	355.250000	355.750000	0	0	noise	cluster_noise	0.0000
337	Spectrogram 1	1	355.500000	356.000000	0	0	noise	cluster_noise	0.0000
338	Spectrogram 1	1	355.750000	356.250000	0	0	5	cluster_5	1.0000
