Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
260	Spectrogram 1	1	481.000000	481.500000	0	0	8	cluster_8	1.0000
261	Spectrogram 1	1	481.250000	481.750000	0	0	noise	cluster_noise	0.0000
262	Spectrogram 1	1	481.500000	482.000000	0	0	10	cluster_10	0.5191
263	Spectrogram 1	1	481.750000	482.250000	0	0	8	cluster_8	1.0000
264	Spectrogram 1	1	482.000000	483.000000	0	0	noise	cluster_noise	0.0000
265	Spectrogram 1	1	482.750000	483.250000	0	0	8	cluster_8	0.9787
266	Spectrogram 1	1	483.000000	486.250000	0	0	noise	cluster_noise	0.0000
267	Spectrogram 1	1	486.000000	486.500000	0	0	9	cluster_9	0.8588
268	Spectrogram 1	1	486.250000	486.750000	0	0	noise	cluster_noise	0.0000
269	Spectrogram 1	1	486.500000	487.000000	0	0	9	cluster_9	0.8572
270	Spectrogram 1	1	486.750000	487.250000	0	0	13	cluster_13	0.6953
271	Spectrogram 1	1	487.000000	487.750000	0	0	noise	cluster_noise	0.0000
272	Spectrogram 1	1	487.500000	488.500000	0	0	1	cluster_1	0.6982
273	Spectrogram 1	1	488.250000	488.750000	0	0	noise	cluster_noise	0.0000
274	Spectrogram 1	1	488.500000	489.000000	0	0	9	cluster_9	0.7738
275	Spectrogram 1	1	488.750000	489.500000	0	0	noise	cluster_noise	0.0000
276	Spectrogram 1	1	489.250000	489.750000	0	0	13	cluster_13	0.6916
277	Spectrogram 1	1	489.500000	490.000000	0	0	noise	cluster_noise	0.0000
278	Spectrogram 1	1	489.750000	490.250000	0	0	9	cluster_9	0.7511
279	Spectrogram 1	1	490.000000	493.000000	0	0	noise	cluster_noise	0.0000
280	Spectrogram 1	1	492.750000	493.250000	0	0	13	cluster_13	0.6433
281	Spectrogram 1	1	493.000000	493.500000	0	0	noise	cluster_noise	0.0000
282	Spectrogram 1	1	495.000000	495.750000	0	0	13	cluster_13	0.8140
283	Spectrogram 1	1	495.500000	496.250000	0	0	10	cluster_10	0.7652
284	Spectrogram 1	1	496.000000	496.500000	0	0	8	cluster_8	1.0000
285	Spectrogram 1	1	496.250000	497.000000	0	0	noise	cluster_noise	0.0000
286	Spectrogram 1	1	496.750000	497.250000	0	0	8	cluster_8	0.9729
287	Spectrogram 1	1	497.000000	497.500000	0	0	noise	cluster_noise	0.0000
288	Spectrogram 1	1	497.250000	498.000000	0	0	13	cluster_13	0.6987
289	Spectrogram 1	1	497.750000	498.250000	0	0	noise	cluster_noise	0.0000
290	Spectrogram 1	1	498.000000	498.750000	0	0	10	cluster_10	0.7675
291	Spectrogram 1	1	498.500000	499.250000	0	0	noise	cluster_noise	0.0000
292	Spectrogram 1	1	499.000000	499.500000	0	0	8	cluster_8	0.9011
293	Spectrogram 1	1	499.250000	499.750000	0	0	13	cluster_13	0.6669
294	Spectrogram 1	1	499.500000	500.000000	0	0	9	cluster_9	1.0000
295	Spectrogram 1	1	499.750000	500.250000	0	0	noise	cluster_noise	0.0000
296	Spectrogram 1	1	500.000000	500.750000	0	0	10	cluster_10	0.6173
297	Spectrogram 1	1	500.500000	501.250000	0	0	noise	cluster_noise	0.0000
298	Spectrogram 1	1	501.000000	501.500000	0	0	8	cluster_8	1.0000
299	Spectrogram 1	1	501.250000	502.000000	0	0	noise	cluster_noise	0.0000
300	Spectrogram 1	1	501.750000	502.250000	0	0	8	cluster_8	0.9144
301	Spectrogram 1	1	502.000000	502.750000	0	0	noise	cluster_noise	0.0000
302	Spectrogram 1	1	502.500000	503.000000	0	0	8	cluster_8	1.0000
303	Spectrogram 1	1	502.750000	503.500000	0	0	10	cluster_10	0.5239
304	Spectrogram 1	1	503.250000	503.750000	0	0	8	cluster_8	1.0000
305	Spectrogram 1	1	503.500000	504.000000	0	0	noise	cluster_noise	0.0000
306	Spectrogram 1	1	503.750000	504.500000	0	0	8	cluster_8	0.9871
307	Spectrogram 1	1	504.250000	505.000000	0	0	noise	cluster_noise	0.0000
308	Spectrogram 1	1	504.750000	505.500000	0	0	13	cluster_13	0.7554
309	Spectrogram 1	1	507.000000	507.500000	0	0	noise	cluster_noise	0.0000
310	Spectrogram 1	1	507.250000	507.750000	0	0	13	cluster_13	0.7558
311	Spectrogram 1	1	507.500000	508.000000	0	0	noise	cluster_noise	0.0000
312	Spectrogram 1	1	507.750000	508.250000	0	0	9	cluster_9	1.0000
313	Spectrogram 1	1	508.000000	508.500000	0	0	13	cluster_13	0.6301
314	Spectrogram 1	1	508.250000	509.000000	0	0	10	cluster_10	0.5469
315	Spectrogram 1	1	508.750000	509.500000	0	0	8	cluster_8	1.0000
316	Spectrogram 1	1	509.250000	510.250000	0	0	noise	cluster_noise	0.0000
317	Spectrogram 1	1	510.000000	510.750000	0	0	13	cluster_13	0.7601
318	Spectrogram 1	1	510.500000	511.000000	0	0	noise	cluster_noise	0.0000
319	Spectrogram 1	1	510.750000	511.250000	0	0	13	cluster_13	0.7108
320	Spectrogram 1	1	511.000000	511.500000	0	0	noise	cluster_noise	0.0000
321	Spectrogram 1	1	511.250000	512.000000	0	0	10	cluster_10	0.5656
