Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
176	Spectrogram 1	1	366.250000	366.750000	0	0	5	cluster_5	0.4700
177	Spectrogram 1	1	366.500000	367.250000	0	0	6	cluster_6	0.9190
178	Spectrogram 1	1	367.000000	367.750000	0	0	noise	cluster_noise	0.0000
179	Spectrogram 1	1	367.500000	368.000000	0	0	5	cluster_5	0.8160
180	Spectrogram 1	1	367.750000	368.500000	0	0	noise	cluster_noise	0.0000
181	Spectrogram 1	1	368.250000	368.750000	0	0	5	cluster_5	0.6256
182	Spectrogram 1	1	368.500000	369.250000	0	0	6	cluster_6	1.0000
183	Spectrogram 1	1	369.000000	369.500000	0	0	noise	cluster_noise	0.0000
184	Spectrogram 1	1	369.250000	370.000000	0	0	6	cluster_6	0.9224
185	Spectrogram 1	1	369.750000	370.750000	0	0	noise	cluster_noise	0.0000
186	Spectrogram 1	1	370.500000	371.750000	0	0	5	cluster_5	0.8055
187	Spectrogram 1	1	371.500000	372.000000	0	0	noise	cluster_noise	0.0000
188	Spectrogram 1	1	371.750000	374.000000	0	0	7	cluster_7	0.8493
189	Spectrogram 1	1	373.750000	374.750000	0	0	noise	cluster_noise	0.0000
190	Spectrogram 1	1	374.500000	375.000000	0	0	9	cluster_9	0.9724
191	Spectrogram 1	1	374.750000	375.250000	0	0	noise	cluster_noise	0.0000
192	Spectrogram 1	1	375.000000	376.250000	0	0	5	cluster_5	0.5495
193	Spectrogram 1	1	376.000000	376.750000	0	0	noise	cluster_noise	0.0000
194	Spectrogram 1	1	376.500000	377.500000	0	0	8	cluster_8	0.7981
195	Spectrogram 1	1	377.250000	378.000000	0	0	9	cluster_9	0.9996
196	Spectrogram 1	1	377.750000	379.000000	0	0	noise	cluster_noise	0.0000
197	Spectrogram 1	1	378.750000	379.500000	0	0	6	cluster_6	0.9745
198	Spectrogram 1	1	379.250000	379.750000	0	0	noise	cluster_noise	0.0000
199	Spectrogram 1	1	379.500000	380.000000	0	0	6	cluster_6	0.9143
200	Spectrogram 1	1	379.750000	380.500000	0	0	5	cluster_5	0.6064
201	Spectrogram 1	1	380.250000	380.750000	0	0	noise	cluster_noise	0.0000
202	Spectrogram 1	1	380.500000	381.000000	0	0	5	cluster_5	0.5034
203	Spectrogram 1	1	380.750000	381.250000	0	0	noise	cluster_noise	0.0000
204	Spectrogram 1	1	381.000000	382.250000	0	0	6	cluster_6	0.9052
205	Spectrogram 1	1	382.000000	383.000000	0	0	noise	cluster_noise	0.0000
206	Spectrogram 1	1	382.750000	384.250000	0	0	6	cluster_6	0.9841
207	Spectrogram 1	1	384.000000	384.500000	0	0	noise	cluster_noise	0.0000
208	Spectrogram 1	1	384.250000	384.750000	0	0	6	cluster_6	0.9171
209	Spectrogram 1	1	384.500000	385.000000	0	0	noise	cluster_noise	0.0000
210	Spectrogram 1	1	384.750000	385.500000	0	0	6	cluster_6	1.0000
211	Spectrogram 1	1	385.250000	385.750000	0	0	noise	cluster_noise	0.0000
212	Spectrogram 1	1	385.500000	386.250000	0	0	6	cluster_6	1.0000
213	Spectrogram 1	1	386.000000	386.500000	0	0	noise	cluster_noise	0.0000
214	Spectrogram 1	1	386.250000	386.750000	0	0	5	cluster_5	0.4193
215	Spectrogram 1	1	386.500000	387.250000	0	0	6	cluster_6	0.9778
216	Spectrogram 1	1	387.000000	388.250000	0	0	5	cluster_5	0.7971
217	Spectrogram 1	1	388.000000	388.500000	0	0	6	cluster_6	1.0000
218	Spectrogram 1	1	388.250000	389.000000	0	0	noise	cluster_noise	0.0000
219	Spectrogram 1	1	388.750000	390.500000	0	0	7	cluster_7	0.7312
220	Spectrogram 1	1	390.250000	391.500000	0	0	noise	cluster_noise	0.0000
221	Spectrogram 1	1	391.250000	392.750000	0	0	5	cluster_5	0.7004
222	Spectrogram 1	1	392.500000	393.250000	0	0	noise	cluster_noise	0.0000
223	Spectrogram 1	1	393.000000	393.750000	0	0	8	cluster_8	0.9395
224	Spectrogram 1	1	393.500000	394.000000	0	0	noise	cluster_noise	0.0000
225	Spectrogram 1	1	393.750000	394.500000	0	0	9	cluster_9	1.0000
